Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14032|4|19724|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14045|4|19358|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14049|4|21184|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14072|4|20089|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14091|4|20089|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14092|4|19358|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14093|4|21184|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14111|4|20089|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14124|4|20454|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14127|4|20454|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14134|4|26298|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14138|4|19724|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14144|4|27394|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14201|4|24472|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14252|4|22280|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14261|4|21184|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14262|4|26663|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14327|4|21915|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14341|4|21915|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14352|4|19358|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14442|4|20819|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14575|4|16802|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14582|4|16071|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14590|4|17897|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14627|4|22280|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14726|4|20819|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14729|4|21915|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14769|4|24837|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-14961|4|21550|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-15046|4|23741|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-15177|4|18993|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-15392|4|20819|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-15641|4|25568|n/a|n/a|n/a|
1003-100-4|n/a,DB|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Blue collar worker in a plant where others handled Ra (includes watchmen, maintenance personnel, other production workers).|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-4-15679|4|18628|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-34|5|22280|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1039|5|27394|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1060|5|29585|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1227|5|29950|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1283|5|27759|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1357|5|23011|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1358|5|26298|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1364|5|28855|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1371|5|28490|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1474|5|29585|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1476|5|26298|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1487|5|28855|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1496|5|26298|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1511|5|29950|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1514|5|31412|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1569|5|30681|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1607|5|30316|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-1681|5|27028|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-3490|5|28124|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-3498|5|31046|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-3537|5|31777|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-3600|5|30681|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-3678|5|25933|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-3692|5|32507|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-3828|5|27394|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5022|5|25202|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5038|5|31046|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5039|5|33238|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5120|5|34699|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5125|5|27028|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5129|5|25202|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5132|5|30681|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5133|5|23376|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5143|5|23011|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5145|5|28490|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5150|5|25568|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5155|5|24472|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5162|5|27759|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5188|5|27394|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5212|5|31777|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5259|5|30316|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5260|5|29950|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5264|5|29220|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5265|5|28855|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5270|5|32507|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5274|5|31777|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5318|5|21915|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5322|5|27394|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5353|5|31046|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5363|5|29585|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5369|5|31046|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5380|5|24106|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5442|5|36890|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5443|5|23376|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5450|5|31777|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5460|5|29585|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5546|5|32142|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5555|5|24472|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5580|5|25933|n/a|n/a|n/a|
1003-100-5|n/a,DH|1|n/a|Ra-226 chloride||unit code not relevant|not applicable or not supplied|Dial handler routinely handled Ra or products incorporating exposed Ra.|213 (213 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-100-5-5765|5|32872|n/a|n/a|n/a|
