Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
19-19-1|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 nitrate,Quantity:1850,Unit:kilobecquerels,Application:Gavage, Remarks:intragastric|82 (0 in ERA)|Rat|Rat Wistar|Both|Young Adult|7 rats sacrificed for organ radiometry 4, 30'1,3,6h, 1,2,4,8,16,32,64,128,256,360,512d; 3-4 rats for urine sampling|No information on individuals available for this study
19-19-39|n/a,n/a|Sequence:2, Age:n/a,Type:External decontamination,Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:5m later protection treatment with 5 water rinsing|33 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-40|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 nitrate,Quantity:37,Unit:kilobecquerels,Application:Injection, intramuscular, Remarks:in a form of TBP complex in 30%TBP and 70%TCB|33 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-40|n/a,n/a|Sequence:2, Age:n/a,Type:External decontamination,Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:1h later protection treatment with 5 water rinsing|33 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-41|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 nitrate,Quantity:37,Unit:kilobecquerels,Application:Injection, intramuscular, Remarks:in a form of TBP complex in 30%TBP and 70%TCB|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-41|n/a,n/a|Sequence:2, Age:n/a,Type:External decontamination,Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:5m later protection treatment with 5 water rinsing|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-42|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 nitrate,Quantity:37,Unit:kilobecquerels,Application:Injection, intramuscular, Remarks:in a form of TBP complex in 30%TBP and 70%TCB|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-42|n/a,n/a|Sequence:2, Age:n/a,Type:External decontamination,Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:1h later protection treatment with 5 water rinsing|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-43|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 nitrate,Quantity:37,Unit:kilobecquerels,Application:Injection, intramuscular, Remarks:in a form of TBP complex in 30%TBP and 70%TCB|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-43|n/a,n/a|Sequence:2, Age:n/a,Type:Treatment of skin with soap,Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:5m later treatment 2% soap and soda|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-44|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 nitrate,Quantity:37,Unit:kilobecquerels,Application:Injection, intramuscular, Remarks:in a form of TBP complex in 30%TBP and 70%TCB|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-44|n/a,n/a|Sequence:2, Age:n/a,Type:External decontamination,Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:5m later protection treatment with 5 water rinsing|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-45|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 nitrate,Quantity:37,Unit:kilobecquerels,Application:Injection, intramuscular, Remarks:in a form of TBP complex in 30%TBP and 70%TCB|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-45|n/a,n/a|Sequence:2, Age:n/a,Type:External decontamination,Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:1hr later protection treatment with 5 water rinsing|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-46|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 nitrate,Quantity:37,Unit:kilobecquerels,Application:Injection, intramuscular, Remarks:in a form of TBP complex in 30%TBP and 70%TCB|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-46|n/a,n/a|Sequence:2, Age:n/a,Type:External decontamination,Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:5m later protection treatment with 5 water rinsing|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-47|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 nitrate,Quantity:37,Unit:kilobecquerels,Application:Injection, intramuscular, Remarks:in a form of TBP complex in 30%TBP and 70%TCB|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-47|n/a,n/a|Sequence:2, Age:n/a,Type:External decontamination,Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:1hr later protection treatment with 5 water rinsing|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-48|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 nitrate,Quantity:37,Unit:kilobecquerels,Application:Injection, intramuscular, Remarks:in a form of TBP complex in 30%TBP and 70%TCB|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-48|n/a,n/a|Sequence:2, Age:n/a,Type:External decontamination,Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:5m later protection treatment with 5 water rinsing|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-49|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 nitrate,Quantity:37,Unit:kilobecquerels,Application:Injection, intramuscular, Remarks:in a form of TBP complex in 30%TBP and 70%TCB|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-49|n/a,n/a|Sequence:2, Age:n/a,Type:External decontamination,Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:1hr later protection treatment with 5 water rinsing|34 (0 in ERA)|Rat|Rat Wistar|Male|Young Adult|3-4rats used for each decontamination period sacrifice after 1 d Pu organ content and excreta contaminated skin|No information on individuals available for this study
19-19-50|n/a,n/a|Sequence:1, Age:n/a,Type:Undefined,Quantity:25,Unit:milligrams,Application:Gavage, Remarks:single injection intrgastric|15 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|3 rats each sacrificed for organ radiometry 4,30 m,1,3 h,1,3 days after single administration and  1 h 1,4, 7 d after repeated administrations of TBP and TCB|No information on individuals available for this study
19-19-51|n/a,n/a|Sequence:1, Age:n/a,Type:Undefined,Quantity:25,Unit:milligrams,Application:Gavage, Remarks:7 daily intragastric of 25 mg|15 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|3 rats each sacrificed for organ radiometry 4,30 m,1,3 h,1,3 days after single administration and  1 h 1,4, 7 d after repeated administrations of TBP and TCB|No information on individuals available for this study
19-19-52|n/a,n/a|Sequence:1, Age:n/a,Type:Undefined,Quantity:50,Unit:milligrams,Application:Gavage, Remarks:single injection intragastric|15 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|3 rats each sacrificed for organ radiometry 4,30 m,1,3 h,1,3 days after single administration and  1 h 1,4, 7 d after repeated administrations of TBP and TCB|No information on individuals available for this study
19-19-53|n/a,n/a|Sequence:1, Age:n/a,Type:Undefined,Quantity:50,Unit:milligrams,Application:Gavage, Remarks:7 daily intragastric of 25 mg|15 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|3 rats each sacrificed for organ radiometry 4,30 m,1,3 h,1,3 days after single administration and  1 h 1,4, 7 d after repeated administrations of TBP and TCB|No information on individuals available for this study
		
